 1728  pads
 1728  groups
   24  rows
    1  max number of pads in a group
   72  max number of pads   in row
   72  max number of groups in row
***************************************************
*  Layout for LP-TPC                               
                       centre [mm]       size [mm] 
  Pad  Group  Row      x        y        x       y 
  988   988   24   -21.0906   80.8398  3.2448  7.0417
  989   989   21   -36.8180   59.4237  3.2019  7.0417
  990   990   23   -20.9976   73.7988  3.2305  7.0417
  991   991   21   -33.6170   59.4953  3.2019  7.0417
  992   992   24   -24.3351   80.7936  3.2448  7.0417
  993   993   22   -36.9826   66.4635  3.2162  7.0417
  994   994   23   -24.2278   73.7528  3.2305  7.0417
  995   995   20   -27.0928   52.5784  3.1875  7.0417
  996   996   20   -20.7184   52.6756  3.1875  7.0417
  997   997   20   -23.9056   52.6302  3.1875  7.0417
  998   998   24   -27.5795   80.7409  3.2448  7.0417
  999   999   22   -33.7673   66.5354  3.2162  7.0417
 1000  1000   22   -20.9045   66.7577  3.2162  7.0417
 1001  1001   23   -37.1473   73.5032  3.2305  7.0417
 1002  1002   22   -27.3361   66.6596  3.2162  7.0417
 1003  1003   24   -37.3119   80.5430  3.2448  7.0417
 1004  1004   23   -27.4578   73.7002  3.2305  7.0417
 1005  1005   21   -30.4158   59.5604  3.2019  7.0417
 1006  1006   22   -24.1204   66.7119  3.2162  7.0417
 1007  1007   23   -33.9176   73.5755  3.2305  7.0417
 1008  1008   21   -20.8115   59.7167  3.2019  7.0417
 1009  1009    3   -27.9678  -67.1659  2.9442  7.0417
 1010  1010    3   -22.0804  -67.0642  2.9442  7.0417
 1011  1011    2   -27.8318  -74.2063  2.9298  7.0417
 1012  1012    2   -21.9730  -74.1050  2.9298  7.0417
 1013  1013    1   -27.6958  -81.2466  2.9155  7.0417
 1014  1014    1   -21.8656  -81.1459  2.9155  7.0417
 1015  1015    1   -30.6107  -81.3059  2.9155  7.0417
 1016  1016    3   -19.1365  -67.0223  2.9442  7.0417
 1017  1017    2   -30.7610  -74.2659  2.9298  7.0417
 1018  1018    1   -24.7808  -81.1933  2.9155  7.0417
 1019  1019    3   -30.9114  -67.2258  2.9442  7.0417
 1020  1020    2   -24.9024  -74.1527  2.9298  7.0417
 1021  1021    4   -31.0617  -60.1857  2.9585  7.0417
 1022  1022    3   -25.0241  -67.1121  2.9442  7.0417
 1023  1023    1   -33.5255  -81.3711  2.9155  7.0417
 1024  1024    4   -19.2295  -59.9812  2.9585  7.0417
 1025  1025    2   -33.6902  -74.3314  2.9298  7.0417
 1026  1026    4   -22.1877  -60.0233  2.9585  7.0417
 1027  1027    3   -33.8548  -67.2916  2.9442  7.0417
 1028  1028    4   -25.1458  -60.0715  2.9585  7.0417
 1029  1029    4   -34.0194  -60.2519  2.9585  7.0417
 1030  1030    4   -28.1038  -60.1256  2.9585  7.0417
 1031  1031    5   -28.2398  -53.0852  2.9728  7.0417
 1032  1032    2   -19.0434  -74.0633  2.9298  7.0417
 1033  1033    5   -31.2120  -53.1457  2.9728  7.0417
 1034  1034    1   -18.9504  -81.1044  2.9155  7.0417
 1035  1035    5   -34.1840  -53.2121  2.9728  7.0417
 1036  1036    5   -19.3226  -52.9402  2.9728  7.0417
 1037  1037    6   -25.3892  -45.9902  2.9871  7.0417
 1038  1038    5   -22.2951  -52.9825  2.9728  7.0417
 1039  1039    6   -28.3758  -46.0449  2.9871  7.0417
 1040  1040    5   -25.2675  -53.0308  2.9728  7.0417
 1041  1041    6   -31.3623  -46.1056  2.9871  7.0417
 1042  1042    6   -22.4025  -45.9416  2.9871  7.0417
 1043  1043    6   -34.3487  -46.1724  2.9871  7.0417
 1044  1044    6   -19.4157  -45.8991  2.9871  7.0417
 1045  1045    7   -28.5118  -39.0045  3.0014  7.0417
 1046  1046    7   -19.5087  -38.8581  3.0014  7.0417
 1047  1047    7   -31.5126  -39.0655  3.0014  7.0417
 1048  1048    7   -22.5098  -38.9008  3.0014  7.0417
 1049  1049    7   -34.5133  -39.1327  3.0014  7.0417
 1050  1050    7   -25.5109  -38.9496  3.0014  7.0417
 1051  1051    8   -28.6478  -31.9642  3.0157  7.0417
 1052  1052    8   -19.6018  -31.8170  3.0157  7.0417
 1053  1053    8   -31.6629  -32.0255  3.0157  7.0417
 1054  1054    8   -22.6172  -31.8599  3.0157  7.0417
 1055  1055    8   -34.6779  -32.0929  3.0157  7.0417
 1056  1056    8   -25.6326  -31.9090  3.0157  7.0417
 1057  1057    9   -34.8425  -25.0532  3.0301  7.0417
 1058  1058    9   -22.7246  -24.8191  3.0301  7.0417
 1059  1059    9   -31.8132  -24.9854  3.0301  7.0417
 1060  1060    9   -19.6948  -24.7760  3.0301  7.0417
 1061  1061    9   -28.7838  -24.9238  3.0301  7.0417
 1062  1062   10   -35.0072  -18.0134  3.0444  7.0417
 1063  1063    9   -25.7542  -24.8684  3.0301  7.0417
 1064  1064   10   -25.8759  -17.8278  3.0444  7.0417
 1065  1065   10   -31.9635  -17.9454  3.0444  7.0417
 1066  1066   10   -19.7879  -17.7349  3.0444  7.0417
 1067  1067   11   -35.1718  -10.9737  3.0587  7.0417
 1068  1068   10   -22.8319  -17.7782  3.0444  7.0417
 1069  1069   10   -28.9198  -17.8835  3.0444  7.0417
 1070  1070   11   -25.9976  -10.7871  3.0587  7.0417
 1071  1071   11   -32.1138  -10.9053  3.0587  7.0417
 1072  1072   11   -22.9393  -10.7374  3.0587  7.0417
 1073  1073   11   -29.0558  -10.8431  3.0587  7.0417
 1074  1074   11   -19.8809  -10.6939  3.0587  7.0417
 1075  1075   12   -29.1918   -3.8028  3.0730  7.0417
 1076  1076   12   -26.1193   -3.7465  3.0730  7.0417
 1077  1077   12   -32.2642   -3.8652  3.0730  7.0417
 1078  1078   12   -23.0467   -3.6965  3.0730  7.0417
 1079  1079   12   -35.3364   -3.9339  3.0730  7.0417
 1080  1080   12   -19.9740   -3.6528  3.0730  7.0417
 1081  1081    4   -13.3130  -59.9151  2.9585  7.0417
 1082  1082    4    -7.3962  -59.8730  2.9585  7.0417
 1083  1083    1    -7.2888  -80.9977  2.9155  7.0417
 1084  1084    4   -10.3546  -59.8910  2.9585  7.0417
 1085  1085    2   -10.2544  -73.9740  2.9298  7.0417
 1086  1086    3   -10.3045  -66.9325  2.9442  7.0417
 1087  1087    1    -4.3733  -80.9858  2.9155  7.0417
 1088  1088    3    -7.3604  -66.9145  2.9442  7.0417
 1089  1089    1   -10.2043  -81.0155  2.9155  7.0417
 1090  1090    4    -4.4377  -59.8609  2.9585  7.0417
 1091  1091    5   -10.4047  -52.8495  2.9728  7.0417
 1092  1092    5    -7.4320  -52.8314  2.9728  7.0417
 1093  1093    5   -13.3774  -52.8737  2.9728  7.0417
 1094  1094    3    -4.4162  -66.9026  2.9442  7.0417
 1095  1095    3   -13.2485  -66.9564  2.9442  7.0417
 1096  1096    2    -7.3246  -73.9561  2.9298  7.0417
 1097  1097    2   -13.1841  -73.9978  2.9298  7.0417
 1098  1098    5    -4.4592  -52.8193  2.9728  7.0417
 1099  1099    1   -13.1197  -81.0392  2.9155  7.0417
 1100  1100    2    -4.3948  -73.9442  2.9298  7.0417
 1101  1101    6   -10.4548  -45.8080  2.9871  7.0417
 1102  1102    6    -4.4807  -45.7777  2.9871  7.0417
 1103  1103    6   -13.4418  -45.8323  2.9871  7.0417
 1104  1104    6    -7.4677  -45.7898  2.9871  7.0417
 1105  1105    1   -16.0351  -81.0688  2.9155  7.0417
 1106  1106    1    -1.4578  -80.9799  2.9155  7.0417
 1107  1107    2   -16.1138  -74.0276  2.9298  7.0417
 1108  1108    2    -1.4649  -73.9382  2.9298  7.0417
 1109  1109    3   -16.1926  -66.9864  2.9442  7.0417
 1110  1110    3    -1.4721  -66.8966  2.9442  7.0417
 1111  1111    5   -16.3500  -52.9039  2.9728  7.0417
 1112  1112    4    -1.4792  -59.8549  2.9585  7.0417
 1113  1113    7   -13.5062  -38.7910  3.0014  7.0417
 1114  1114    5    -1.4864  -52.8133  2.9728  7.0417
 1115  1115    4   -16.2713  -59.9451  2.9585  7.0417
 1116  1116    6    -1.4936  -45.7716  2.9871  7.0417
 1117  1117    7   -10.5049  -38.7665  3.0014  7.0417
 1118  1118    7    -7.5035  -38.7482  3.0014  7.0417
 1119  1119    6   -16.4288  -45.8627  2.9871  7.0417
 1120  1120    7    -4.5021  -38.7360  3.0014  7.0417
 1121  1121    7   -16.5075  -38.8215  3.0014  7.0417
 1122  1122    7    -1.5007  -38.7299  3.0014  7.0417
 1123  1123    8   -10.5550  -31.7251  3.0157  7.0417
 1124  1124    8    -7.5393  -31.7067  3.0157  7.0417
 1125  1125    8   -13.5707  -31.7496  3.0157  7.0417
 1126  1126    8    -4.5236  -31.6944  3.0157  7.0417
 1127  1127    8   -16.5862  -31.7802  3.0157  7.0417
 1128  1128    8    -1.5079  -31.6883  3.0157  7.0417
 1129  1129    9   -10.6051  -24.6836  3.0301  7.0417
 1130  1130    9    -1.5150  -24.6466  3.0301  7.0417
 1131  1131    9   -13.6351  -24.7082  3.0301  7.0417
 1132  1132    9    -4.5451  -24.6528  3.0301  7.0417
 1133  1133    9   -16.6650  -24.7390  3.0301  7.0417
 1134  1134    9    -7.5751  -24.6651  3.0301  7.0417
 1135  1135   10   -16.7437  -17.6978  3.0444  7.0417
 1136  1136   10    -1.5222  -17.6049  3.0444  7.0417
 1137  1137   10   -13.6995  -17.6668  3.0444  7.0417
 1138  1138   10    -4.5666  -17.6111  3.0444  7.0417
 1139  1139   10   -10.6552  -17.6421  3.0444  7.0417
 1140  1140   10    -7.6109  -17.6235  3.0444  7.0417
 1141  1141   11   -16.8225  -10.6566  3.0587  7.0417
 1142  1142   11    -1.5293  -10.5633  3.0587  7.0417
 1143  1143   11   -10.7053  -10.6006  3.0587  7.0417
 1144  1144   11    -7.6467  -10.5819  3.0587  7.0417
 1145  1145   11   -13.7639  -10.6255  3.0587  7.0417
 1146  1146   11    -4.5880  -10.5695  3.0587  7.0417
 1147  1147   12   -16.9012   -3.6153  3.0730  7.0417
 1148  1148   12    -1.5365   -3.5216  3.0730  7.0417
 1149  1149   12   -13.8284   -3.5841  3.0730  7.0417
 1150  1150   12    -4.6095   -3.5279  3.0730  7.0417
 1151  1151   12   -10.7554   -3.5591  3.0730  7.0417
 1152  1152   12    -7.6825   -3.5404  3.0730  7.0417
 1153  1153   13   -41.6737    2.9489  3.0873  7.0417
 1154  1154   13   -38.5874    3.0305  3.0873  7.0417
 1155  1155   14   -41.8669    9.9879  3.1016  7.0417
 1156  1156   14   -38.7664   10.0699  3.1016  7.0417
 1157  1157   14   -44.9673    9.8996  3.1016  7.0417
 1158  1158   13   -44.7598    2.8610  3.0873  7.0417
 1159  1159   14   -48.0675    9.8051  3.1016  7.0417
 1160  1160   13   -47.8456    2.7669  3.0873  7.0417
 1161  1161   14   -51.1675    9.7042  3.1016  7.0417
 1162  1162   13   -50.9313    2.6665  3.0873  7.0417
 1163  1163   14   -54.2673    9.5970  3.1016  7.0417
 1164  1164   13   -54.0168    2.5598  3.0873  7.0417
 1165  1165   15   -42.0602   17.0269  3.1160  7.0417
 1166  1166   15   -38.9453   17.1093  3.1160  7.0417
 1167  1167   15   -48.2894   16.8432  3.1160  7.0417
 1168  1168   15   -45.1749   16.9382  3.1160  7.0417
 1169  1169   15   -54.5178   16.6342  3.1160  7.0417
 1170  1170   15   -51.4037   16.7419  3.1160  7.0417
 1171  1171   16   -42.2534   24.0659  3.1303  7.0417
 1172  1172   16   -39.1242   24.1487  3.1303  7.0417
 1173  1173   16   -48.5113   23.8814  3.1303  7.0417
 1174  1174   16   -45.3824   23.9768  3.1303  7.0417
 1175  1175   16   -54.7683   23.6714  3.1303  7.0417
 1176  1176   16   -51.6399   23.7796  3.1303  7.0417
 1177  1177   17   -51.8761   30.8173  3.1446  7.0417
 1178  1178   17   -55.0188   30.7086  3.1446  7.0417
 1179  1179   17   -45.5900   31.0155  3.1446  7.0417
 1180  1180   17   -48.7331   30.9196  3.1446  7.0417
 1181  1181   17   -42.4467   31.1049  3.1446  7.0417
 1182  1182   17   -39.3032   31.1880  3.1446  7.0417
 1183  1183   18   -52.1122   37.8550  3.1589  7.0417
 1184  1184   18   -55.2693   37.7458  3.1589  7.0417
 1185  1185   18   -45.7976   38.0541  3.1589  7.0417
 1186  1186   18   -48.9550   37.9577  3.1589  7.0417
 1187  1187   18   -42.6399   38.1440  3.1589  7.0417
 1188  1188   18   -39.4821   38.2274  3.1589  7.0417
 1189  1189   19   -55.5197   44.7830  3.1732  7.0417
 1190  1190   19   -52.3484   44.8927  3.1732  7.0417
 1191  1191   19   -49.1769   44.9959  3.1732  7.0417
 1192  1192   19   -46.0051   45.0927  3.1732  7.0417
 1193  1193   19   -42.8332   45.1830  3.1732  7.0417
 1194  1194   20   -55.7702   51.8203  3.1875  7.0417
 1195  1195   20   -52.5846   51.9304  3.1875  7.0417
 1196  1196   20   -49.3987   52.0341  3.1875  7.0417
 1197  1197   20   -46.2127   52.1313  3.1875  7.0417
 1198  1198   19   -39.6611   45.2668  3.1732  7.0417
 1199  1199   24   -50.2862   80.1868  3.2448  7.0417
 1200  1200   24   -43.7994   80.3780  3.2448  7.0417
 1201  1201   24   -56.7722   79.9691  3.2448  7.0417
 1202  1202   24   -40.5557   80.4638  3.2448  7.0417
 1203  1203   20   -43.0264   52.2220  3.1875  7.0417
 1204  1204   24   -47.0429   80.2857  3.2448  7.0417
 1205  1205   21   -56.0207   58.8575  3.2019  7.0417
 1206  1206   24   -53.5293   80.0812  3.2448  7.0417
 1207  1207   21   -52.8208   58.9681  3.2019  7.0417
 1208  1208   23   -40.3768   73.4244  3.2305  7.0417
 1209  1209   21   -49.6206   59.0722  3.2019  7.0417
 1210  1210   23   -43.6062   73.3390  3.2305  7.0417
 1211  1211   20   -39.8400   52.3062  3.1875  7.0417
 1212  1212   23   -46.8354   73.2471  3.2305  7.0417
 1213  1213   21   -46.4202   59.1699  3.2019  7.0417
 1214  1214   22   -56.2712   65.8947  3.2162  7.0417
 1215  1215   21   -43.2197   59.2610  3.2019  7.0417
 1216  1216   22   -53.0569   66.0058  3.2162  7.0417
 1217  1217   22   -49.8425   66.1104  3.2162  7.0417
 1218  1218   22   -46.6278   66.2085  3.2162  7.0417
 1219  1219   22   -43.4129   66.3000  3.2162  7.0417
 1220  1220   22   -40.1979   66.3850  3.2162  7.0417
 1221  1221   21   -40.0189   59.3456  3.2019  7.0417
 1222  1222   23   -53.2931   73.0435  3.2305  7.0417
 1223  1223   23   -56.5217   72.9319  3.2305  7.0417
 1224  1224   23   -50.0643   73.1486  3.2305  7.0417
 1225  1225   13   -72.5246    1.7880  3.0873  7.0417
 1226  1226   13   -57.1021    2.4468  3.0873  7.0417
 1227  1227   13   -69.4406    1.9323  3.0873  7.0417
 1228  1228   13   -60.1871    2.3276  3.0873  7.0417
 1229  1229   13   -66.3564    2.0703  3.0873  7.0417
 1230  1230   13   -63.2719    2.2021  3.0873  7.0417
 1231  1231   14   -60.4662    9.3637  3.1016  7.0417
 1232  1232   14   -57.3669    9.4835  3.1016  7.0417
 1233  1233   14   -66.6641    9.1053  3.1016  7.0417
 1234  1234   14   -63.5653    9.2376  3.1016  7.0417
 1235  1235   14   -72.8609    8.8216  3.1016  7.0417
 1236  1236   14   -69.7626    8.9666  3.1016  7.0417
 1237  1237   15   -57.6317   16.5202  3.1160  7.0417
 1238  1238   15   -60.7453   16.3999  3.1160  7.0417
 1239  1239   15   -66.9718   16.1402  3.1160  7.0417
 1240  1240   15   -63.8587   16.2732  3.1160  7.0417
 1241  1241   15   -73.1972   15.8552  3.1160  7.0417
 1242  1242   15   -70.0847   16.0009  3.1160  7.0417
 1243  1243   16   -61.0244   23.4360  3.1303  7.0417
 1244  1244   16   -57.8965   23.5569  3.1303  7.0417
 1245  1245   16   -67.2795   23.1751  3.1303  7.0417
 1246  1246   16   -64.1521   23.3087  3.1303  7.0417
 1247  1247   16   -73.5335   22.8888  3.1303  7.0417
 1248  1248   16   -70.4067   23.0352  3.1303  7.0417
 1249  1249   17   -61.3035   30.4721  3.1446  7.0417
 1250  1250   17   -58.1613   30.5936  3.1446  7.0417
 1251  1251   17   -64.4455   30.3443  3.1446  7.0417
 1252  1252   17   -67.5872   30.2101  3.1446  7.0417
 1253  1253   17   -70.7287   30.0695  3.1446  7.0417
 1254  1254   17   -73.8698   29.9225  3.1446  7.0417
 1255  1255   18   -74.2061   36.9561  3.1589  7.0417
 1256  1256   18   -71.0507   37.1038  3.1589  7.0417
 1257  1257   18   -67.8949   37.2450  3.1589  7.0417
 1258  1258   18   -64.7389   37.3798  3.1589  7.0417
 1259  1259   18   -61.5826   37.5083  3.1589  7.0417
 1260  1260   18   -58.4260   37.6303  3.1589  7.0417
 1261  1261   19   -74.5424   43.9897  3.1732  7.0417
 1262  1262   19   -71.3727   44.1381  3.1732  7.0417
 1263  1263   19   -68.2026   44.2800  3.1732  7.0417
 1264  1264   19   -65.0323   44.4154  3.1732  7.0417
 1265  1265   19   -61.8617   44.5444  3.1732  7.0417
 1266  1266   19   -58.6908   44.6669  3.1732  7.0417
 1267  1267   20   -74.8788   51.0234  3.1875  7.0417
 1268  1268   22   -65.9125   65.5221  3.2162  7.0417
 1269  1269   20   -71.6947   51.1724  3.1875  7.0417
 1270  1270   22   -62.6990   65.6528  3.2162  7.0417
 1271  1271   20   -68.5103   51.3149  3.1875  7.0417
 1272  1272   22   -59.4852   65.7770  3.2162  7.0417
 1273  1273   20   -65.3257   51.4510  3.1875  7.0417
 1274  1274   23   -75.8877   72.1243  3.2305  7.0417
 1275  1275   20   -62.1408   51.5805  3.1875  7.0417
 1276  1276   23   -72.6607   72.2753  3.2305  7.0417
 1277  1277   20   -58.9556   51.7036  3.1875  7.0417
 1278  1278   23   -69.4335   72.4197  3.2305  7.0417
 1279  1279   21   -75.2151   58.0570  3.2019  7.0417
 1280  1280   23   -66.2059   72.5576  3.2305  7.0417
 1281  1281   21   -72.0167   58.2067  3.2019  7.0417
 1282  1282   23   -62.9781   72.6889  3.2305  7.0417
 1283  1283   21   -68.8180   58.3498  3.2019  7.0417
 1284  1284   23   -59.7500   72.8137  3.2305  7.0417
 1285  1285   21   -65.6191   58.4865  3.2019  7.0417
 1286  1286   24   -76.2240   79.1579  3.2448  7.0417
 1287  1287   21   -62.4199   58.6167  3.2019  7.0417
 1288  1288   24   -60.0148   79.8504  3.2448  7.0417
 1289  1289   21   -59.2204   58.7403  3.2019  7.0417
 1290  1290   24   -63.2572   79.7251  3.2448  7.0417
 1291  1291   22   -75.5514   65.0906  3.2162  7.0417
 1292  1292   24   -66.4993   79.5932  3.2448  7.0417
 1293  1293   22   -72.3387   65.2410  3.2162  7.0417
 1294  1294   24   -69.7412   79.4547  3.2448  7.0417
 1295  1295   22   -69.1258   65.3848  3.2162  7.0417
 1296  1296   24   -72.9827   79.3096  3.2448  7.0417
 1297  1297    4   -57.6752  -60.9976  2.9585  7.0417
 1298  1298    1   -65.5765  -82.4793  2.9155  7.0417
 1299  1299    3   -60.3378  -68.1534  2.9442  7.0417
 1300  1300    1   -62.6639  -82.3490  2.9155  7.0417
 1301  1301    3   -63.2793  -68.2791  2.9442  7.0417
 1302  1302    1   -59.7510  -82.2245  2.9155  7.0417
 1303  1303    4   -60.6312  -61.1179  2.9585  7.0417
 1304  1304    1   -56.8379  -82.1060  2.9155  7.0417
 1305  1305    4   -63.5870  -61.2441  2.9585  7.0417
 1306  1306    1   -53.9246  -81.9934  2.9155  7.0417
 1307  1307    3   -66.2205  -68.4107  2.9442  7.0417
 1308  1308    1   -68.4889  -82.6156  2.9155  7.0417
 1309  1309    3   -69.1615  -68.5484  2.9442  7.0417
 1310  1310    2   -54.1894  -74.9567  2.9298  7.0417
 1311  1311    4   -66.5425  -61.3764  2.9585  7.0417
 1312  1312    2   -57.1170  -75.0699  2.9298  7.0417
 1313  1313    4   -69.4978  -61.5147  2.9585  7.0417
 1314  1314    2   -60.0444  -75.1890  2.9298  7.0417
 1315  1315    5   -57.9543  -53.9615  2.9728  7.0417
 1316  1316    2   -62.9716  -75.3140  2.9298  7.0417
 1317  1317    5   -54.9837  -53.8467  2.9728  7.0417
 1318  1318    2   -65.8985  -75.4450  2.9298  7.0417
 1319  1319    5   -60.9247  -54.0823  2.9728  7.0417
 1320  1320    2   -68.8252  -75.5820  2.9298  7.0417
 1321  1321    5   -63.8947  -54.2092  2.9728  7.0417
 1322  1322    4   -54.7189  -60.8833  2.9585  7.0417
 1323  1323    5   -66.8646  -54.3421  2.9728  7.0417
 1324  1324    3   -54.4542  -67.9200  2.9442  7.0417
 1325  1325    5   -69.8341  -54.4811  2.9728  7.0417
 1326  1326    3   -57.3961  -68.0337  2.9442  7.0417
 1327  1327    6   -61.2181  -47.0468  2.9871  7.0417
 1328  1328    6   -55.2485  -46.8100  2.9871  7.0417
 1329  1329    6   -64.2024  -47.1743  2.9871  7.0417
 1330  1330    6   -58.2334  -46.9253  2.9871  7.0417
 1331  1331    6   -70.1704  -47.4475  2.9871  7.0417
 1332  1332    6   -67.1866  -47.3078  2.9871  7.0417
 1333  1333    7   -58.5125  -39.8892  3.0014  7.0417
 1334  1334    7   -55.5133  -39.7733  3.0014  7.0417
 1335  1335    7   -64.5102  -40.1393  3.0014  7.0417
 1336  1336    7   -61.5115  -40.0112  3.0014  7.0417
 1337  1337    7   -70.5067  -40.4138  3.0014  7.0417
 1338  1338    7   -67.5086  -40.2735  3.0014  7.0417
 1339  1339    8   -67.8306  -33.2392  3.0157  7.0417
 1340  1340    8   -70.8430  -33.3802  3.0157  7.0417
 1341  1341    8   -61.8049  -32.9757  3.0157  7.0417
 1342  1342    8   -64.8179  -33.1044  3.0157  7.0417
 1343  1343    8   -58.7916  -32.8531  3.0157  7.0417
 1344  1344    8   -55.7781  -32.7366  3.0157  7.0417
 1345  1345    9   -71.1793  -26.3466  3.0301  7.0417
 1346  1346    9   -68.1526  -26.2049  3.0301  7.0417
 1347  1347    9   -65.1256  -26.0694  3.0301  7.0417
 1348  1348    9   -62.0983  -25.9401  3.0301  7.0417
 1349  1349    9   -59.0707  -25.8169  3.0301  7.0417
 1350  1350    9   -56.0429  -25.6999  3.0301  7.0417
 1351  1351   10   -71.5157  -19.3129  3.0444  7.0417
 1352  1352   10   -68.4746  -19.1706  3.0444  7.0417
 1353  1353   10   -65.4333  -19.0345  3.0444  7.0417
 1354  1354   10   -62.3917  -18.9046  3.0444  7.0417
 1355  1355   10   -59.3498  -18.7808  3.0444  7.0417
 1356  1356   10   -56.3077  -18.6632  3.0444  7.0417
 1357  1357   11   -71.8520  -12.2793  3.0587  7.0417
 1358  1358   11   -68.7966  -12.1363  3.0587  7.0417
 1359  1359   11   -65.7410  -11.9996  3.0587  7.0417
 1360  1360   11   -62.6851  -11.8690  3.0587  7.0417
 1361  1361   11   -59.6289  -11.7447  3.0587  7.0417
 1362  1362   11   -56.5725  -11.6265  3.0587  7.0417
 1363  1363   12   -66.0487   -4.9646  3.0730  7.0417
 1364  1364   12   -62.9785   -4.8335  3.0730  7.0417
 1365  1365   12   -69.1186   -5.1020  3.0730  7.0417
 1366  1366   12   -59.9080   -4.7085  3.0730  7.0417
 1367  1367   12   -72.1883   -5.2457  3.0730  7.0417
 1368  1368   12   -56.8373   -4.5899  3.0730  7.0417
 1369  1369    3   -36.7981  -67.3635  2.9442  7.0417
 1370  1370    2   -51.2615  -74.8495  2.9298  7.0417
 1371  1371    3   -39.7412  -67.4413  2.9442  7.0417
 1372  1372    2   -48.3334  -74.7483  2.9298  7.0417
 1373  1373    3   -42.6842  -67.5250  2.9442  7.0417
 1374  1374    2   -45.4051  -74.6530  2.9298  7.0417
 1375  1375    3   -45.6270  -67.6148  2.9442  7.0417
 1376  1376    2   -42.4766  -74.5637  2.9298  7.0417
 1377  1377    3   -48.5696  -67.7106  2.9442  7.0417
 1378  1378    2   -39.5479  -74.4803  2.9298  7.0417
 1379  1379    3   -51.5120  -67.8123  2.9442  7.0417
 1380  1380    2   -36.6191  -74.4028  2.9298  7.0417
 1381  1381    4   -39.9344  -60.4022  2.9585  7.0417
 1382  1382    4   -36.9770  -60.3241  2.9585  7.0417
 1383  1383    4   -42.8917  -60.4864  2.9585  7.0417
 1384  1384    1   -51.0110  -81.8867  2.9155  7.0417
 1385  1385    4   -45.8488  -60.5766  2.9585  7.0417
 1386  1386    1   -48.0972  -81.7860  2.9155  7.0417
 1387  1387    4   -48.8057  -60.6729  2.9585  7.0417
 1388  1388    1   -45.1832  -81.6912  2.9155  7.0417
 1389  1389    4   -51.7624  -60.7751  2.9585  7.0417
 1390  1390    1   -42.2690  -81.6023  2.9155  7.0417
 1391  1391    5   -40.1277  -53.3632  2.9728  7.0417
 1392  1392    1   -39.3547  -81.5193  2.9155  7.0417
 1393  1393    5   -46.0707  -53.5385  2.9728  7.0417
 1394  1394    1   -36.4402  -81.4422  2.9155  7.0417
 1395  1395    5   -49.0419  -53.6352  2.9728  7.0417
 1396  1396    5   -37.1559  -53.2847  2.9728  7.0417
 1397  1397    5   -52.0129  -53.7379  2.9728  7.0417
 1398  1398    5   -43.0993  -53.4478  2.9728  7.0417
 1399  1399    6   -40.3209  -46.3242  2.9871  7.0417
 1400  1400    6   -37.3349  -46.2453  2.9871  7.0417
 1401  1401    6   -46.2926  -46.5003  2.9871  7.0417
 1402  1402    6   -43.3068  -46.4092  2.9871  7.0417
 1403  1403    6   -52.2634  -46.7007  2.9871  7.0417
 1404  1404    6   -49.2781  -46.5975  2.9871  7.0417
 1405  1405    7   -40.5142  -39.2852  3.0014  7.0417
 1406  1406    7   -37.5138  -39.2059  3.0014  7.0417
 1407  1407    7   -43.5144  -39.3706  3.0014  7.0417
 1408  1408    7   -46.5144  -39.4621  3.0014  7.0417
 1409  1409    7   -49.5143  -39.5598  3.0014  7.0417
 1410  1410    7   -52.5139  -39.6635  3.0014  7.0417
 1411  1411    8   -40.7074  -32.2462  3.0157  7.0417
 1412  1412    8   -37.6927  -32.1665  3.0157  7.0417
 1413  1413    8   -43.7220  -32.3320  3.0157  7.0417
 1414  1414    8   -46.7363  -32.4240  3.0157  7.0417
 1415  1415    8   -49.7504  -32.5221  3.0157  7.0417
 1416  1416    8   -52.7644  -32.6263  3.0157  7.0417
 1417  1417    9   -53.0149  -25.5891  3.0301  7.0417
 1418  1418    9   -49.9866  -25.4843  3.0301  7.0417
 1419  1419    9   -46.9582  -25.3858  3.0301  7.0417
 1420  1420    9   -43.9295  -25.2934  3.0301  7.0417
 1421  1421    9   -40.9007  -25.2072  3.0301  7.0417
 1422  1422    9   -37.8717  -25.1271  3.0301  7.0417
 1423  1423   10   -53.2654  -18.5518  3.0444  7.0417
 1424  1424   10   -50.2228  -18.4466  3.0444  7.0417
 1425  1425   10   -47.1800  -18.3476  3.0444  7.0417
 1426  1426   10   -44.1371  -18.2548  3.0444  7.0417
 1427  1427   10   -41.0939  -18.1682  3.0444  7.0417
 1428  1428   10   -38.0506  -18.0877  3.0444  7.0417
 1429  1429   11   -53.5159  -11.5146  3.0587  7.0417
 1430  1430   12   -53.7663   -4.4774  3.0730  7.0417
 1431  1431   11   -50.4590  -11.4089  3.0587  7.0417
 1432  1432   12   -50.6952   -4.3712  3.0730  7.0417
 1433  1433   11   -47.4019  -11.3095  3.0587  7.0417
 1434  1434   12   -47.6238   -4.2713  3.0730  7.0417
 1435  1435   11   -44.3446  -11.2162  3.0587  7.0417
 1436  1436   12   -44.5522   -4.1776  3.0730  7.0417
 1437  1437   11   -41.2872  -11.1291  3.0587  7.0417
 1438  1438   11   -38.2296  -11.0483  3.0587  7.0417
 1439  1439   12   -41.4804   -4.0901  3.0730  7.0417
 1440  1440   12   -38.4085   -4.0089  3.0730  7.0417
 1441  1441   13   -78.6916    1.4805  3.0873  7.0417
