#-----------------------------------------------------------------------------
# Rin=1430.50, Rout=1599.50
# PHI=8.3872, PHI/2=4.1936
# r0=1430.5000, dr=7.0417
# phi0=-0.0732, dphi=0.0020
# half width=116.97, ymin=1426.67, ymax=1599.50
# Origin = (0, 1513.0850)
#-----------------------------------------------------------------------------
 Row Col    x0    y0    x1    y1    x2    y2    x3    y3
  2   0 -105.6378  -72.3693 -102.7084  -72.1576 -103.2090  -65.1337 -106.1527  -65.3465
  2   1 -102.7084  -72.1576  -99.7786  -71.9517 -100.2650  -64.9269 -103.2090  -65.1337
  2   2  -99.7786  -71.9517  -96.8484  -71.7518  -97.3205  -64.7260 -100.2650  -64.9269
  2   3  -96.8484  -71.7518  -93.9178  -71.5579  -94.3756  -64.5311  -97.3205  -64.7260
  2   4  -93.9178  -71.5579  -90.9868  -71.3699  -91.4304  -64.3423  -94.3756  -64.5311
  2   5  -90.9868  -71.3699  -88.0555  -71.1879  -88.4847  -64.1594  -91.4304  -64.3423
  2   6  -88.0555  -71.1879  -85.1238  -71.0119  -85.5387  -63.9825  -88.4847  -64.1594
  2   7  -85.1238  -71.0119  -82.1917  -70.8418  -82.5923  -63.8115  -85.5387  -63.9825
  2   8  -82.1917  -70.8418  -79.2593  -70.6777  -79.6456  -63.6466  -82.5923  -63.8115
  2   9  -79.2593  -70.6777  -76.3265  -70.5195  -76.6986  -63.4877  -79.6456  -63.6466
  2  10  -76.3265  -70.5195  -73.3935  -70.3673  -73.7512  -63.3347  -76.6986  -63.4877
  2  11  -73.3935  -70.3673  -70.4601  -70.2211  -70.8036  -63.1878  -73.7512  -63.3347
  2  12  -70.4601  -70.2211  -67.5265  -70.0808  -67.8556  -63.0468  -70.8036  -63.1878
  2  13  -67.5265  -70.0808  -64.5925  -69.9465  -64.9074  -62.9119  -67.8556  -63.0468
  2  14  -64.5925  -69.9465  -61.6583  -69.8182  -61.9589  -62.7829  -64.9074  -62.9119
  2  15  -61.6583  -69.8182  -58.7239  -69.6958  -59.0101  -62.6599  -61.9589  -62.7829
  2  16  -58.7239  -69.6958  -55.7892  -69.5794  -56.0611  -62.5430  -59.0101  -62.6599
  2  17  -55.7892  -69.5794  -52.8543  -69.4689  -53.1119  -62.4320  -56.0611  -62.5430
  2  18  -52.8543  -69.4689  -49.9191  -69.3645  -50.1625  -62.3270  -53.1119  -62.4320
  2  19  -49.9191  -69.3645  -46.9838  -69.2659  -47.2128  -62.2280  -50.1625  -62.3270
  2  20  -46.9838  -69.2659  -44.0482  -69.1734  -44.2629  -62.1350  -47.2128  -62.2280
  2  21  -44.0482  -69.1734  -41.1125  -69.0868  -41.3129  -62.0480  -44.2629  -62.1350
  2  22  -41.1125  -69.0868  -38.1766  -69.0062  -38.3627  -61.9670  -41.3129  -62.0480
  2  23  -38.1766  -69.0062  -35.2405  -68.9316  -35.4123  -61.8920  -38.3627  -61.9670
  2  24  -35.2405  -68.9316  -32.3043  -68.8629  -32.4618  -61.8230  -35.4123  -61.8920
  2  25  -32.3043  -68.8629  -29.3680  -68.8002  -29.5112  -61.7600  -32.4618  -61.8230
  2  26  -29.3680  -68.8002  -26.4316  -68.7435  -26.5604  -61.7030  -29.5112  -61.7600
  2  27  -26.4316  -68.7435  -23.4950  -68.6928  -23.6095  -61.6520  -26.5604  -61.7030
  2  28  -23.4950  -68.6928  -20.5583  -68.6480  -20.6585  -61.6070  -23.6095  -61.6520
  2  29  -20.5583  -68.6480  -17.6216  -68.6092  -17.7075  -61.5680  -20.6585  -61.6070
  2  30  -17.6216  -68.6092  -14.6848  -68.5763  -14.7563  -61.5350  -17.7075  -61.5680
  2  31  -14.6848  -68.5763  -11.7479  -68.5495  -11.8052  -61.5080  -14.7563  -61.5350
  2  32  -11.7479  -68.5495   -8.8110  -68.5286   -8.8539  -61.4870  -11.8052  -61.5080
  2  33   -8.8110  -68.5286   -5.8740  -68.5136   -5.9026  -61.4720   -8.8539  -61.4870
  2  34   -5.8740  -68.5136   -2.9370  -68.5047   -2.9513  -61.4630   -5.9026  -61.4720
  2  35   -2.9370  -68.5047   -0.0000  -68.5017   -0.0000  -61.4600   -2.9513  -61.4630
  2  36    0.0000  -68.5017    2.9370  -68.5047    2.9513  -61.4630    0.0000  -61.4600
  2  37    2.9370  -68.5047    5.8740  -68.5136    5.9026  -61.4720    2.9513  -61.4630
  2  38    5.8740  -68.5136    8.8110  -68.5286    8.8539  -61.4870    5.9026  -61.4720
  2  39    8.8110  -68.5286   11.7479  -68.5495   11.8052  -61.5080    8.8539  -61.4870
  2  40   11.7479  -68.5495   14.6848  -68.5763   14.7563  -61.5350   11.8052  -61.5080
  2  41   14.6848  -68.5763   17.6216  -68.6092   17.7075  -61.5680   14.7563  -61.5350
  2  42   17.6216  -68.6092   20.5583  -68.6480   20.6585  -61.6070   17.7075  -61.5680
  2  43   20.5583  -68.6480   23.4950  -68.6928   23.6095  -61.6520   20.6585  -61.6070
  2  44   23.4950  -68.6928   26.4316  -68.7435   26.5604  -61.7030   23.6095  -61.6520
  2  45   26.4316  -68.7435   29.3680  -68.8002   29.5112  -61.7600   26.5604  -61.7030
  2  46   29.3680  -68.8002   32.3043  -68.8629   32.4618  -61.8230   29.5112  -61.7600
  2  47   32.3043  -68.8629   35.2405  -68.9316   35.4123  -61.8920   32.4618  -61.8230
  2  48   35.2405  -68.9316   38.1766  -69.0062   38.3627  -61.9670   35.4123  -61.8920
  2  49   38.1766  -69.0062   41.1125  -69.0868   41.3129  -62.0480   38.3627  -61.9670
  2  50   41.1125  -69.0868   44.0482  -69.1734   44.2629  -62.1350   41.3129  -62.0480
  2  51   44.0482  -69.1734   46.9838  -69.2659   47.2128  -62.2280   44.2629  -62.1350
  2  52   46.9838  -69.2659   49.9191  -69.3645   50.1625  -62.3270   47.2128  -62.2280
  2  53   49.9191  -69.3645   52.8543  -69.4689   53.1119  -62.4320   50.1625  -62.3270
